,open_time,close_time,volume,low_price,high_price,open_price,close_price,ticker,exchange
28,2021-06-19 01:11:00,2021-06-19 01:12:00,269.28,35923.3,36145.3,35937.0,36122.6,BTC-USDT-SWAP,okex
29,2021-06-19 01:10:00,2021-06-19 01:11:00,9.45,35936.2,35960.0,35946.5,35936.9,BTC-USDT-SWAP,okex
30,2021-06-19 01:09:00,2021-06-19 01:10:00,7.98,35946.5,35975.6,35965.9,35946.6,BTC-USDT-SWAP,okex
31,2021-06-19 01:08:00,2021-06-19 01:09:00,43.97,35950.0,35980.0,35950.0,35965.9,BTC-USDT-SWAP,okex
32,2021-06-19 01:07:00,2021-06-19 01:08:00,43.14,35900.1,35955.0,35910.8,35950.0,BTC-USDT-SWAP,okex
33,2021-06-19 01:06:00,2021-06-19 01:07:00,40.11,35904.0,35930.0,35919.8,35910.8,BTC-USDT-SWAP,okex
34,2021-06-19 01:05:00,2021-06-19 01:06:00,38.83,35894.9,35931.0,35931.0,35919.7,BTC-USDT-SWAP,okex
35,2021-06-19 01:04:00,2021-06-19 01:05:00,80.57,35881.8,35941.4,35924.0,35931.0,BTC-USDT-SWAP,okex
36,2021-06-19 01:03:00,2021-06-19 01:04:00,55.14,35825.6,35945.8,35825.6,35924.0,BTC-USDT-SWAP,okex
37,2021-06-19 01:02:00,2021-06-19 01:03:00,69.17,35781.3,35830.0,35801.7,35825.5,BTC-USDT-SWAP,okex
38,2021-06-19 01:01:00,2021-06-19 01:02:00,19.0,35794.9,35820.0,35795.0,35801.7,BTC-USDT-SWAP,okex
39,2021-06-19 01:00:00,2021-06-19 01:01:00,100.7,35700.0,35842.5,35734.5,35794.9,BTC-USDT-SWAP,okex
40,2021-06-19 00:59:00,2021-06-19 01:00:00,79.23,35652.5,35760.3,35660.0,35734.5,BTC-USDT-SWAP,okex
41,2021-06-19 00:58:00,2021-06-19 00:59:00,9.61,35663.1,35681.3,35673.7,35663.2,BTC-USDT-SWAP,okex
42,2021-06-19 00:57:00,2021-06-19 00:58:00,4.94,35653.5,35690.7,35690.7,35670.3,BTC-USDT-SWAP,okex
43,2021-06-19 00:56:00,2021-06-19 00:57:00,10.14,35653.0,35690.7,35679.9,35690.7,BTC-USDT-SWAP,okex
44,2021-06-19 00:55:00,2021-06-19 00:56:00,24.97,35649.3,35679.8,35679.8,35672.5,BTC-USDT-SWAP,okex
45,2021-06-19 00:54:00,2021-06-19 00:55:00,26.47,35663.3,35702.4,35663.3,35668.7,BTC-USDT-SWAP,okex
46,2021-06-19 00:53:00,2021-06-19 00:54:00,26.29,35650.5,35674.7,35657.8,35663.4,BTC-USDT-SWAP,okex
47,2021-06-19 00:52:00,2021-06-19 00:53:00,29.3,35656.8,35706.2,35666.9,35657.8,BTC-USDT-SWAP,okex
48,2021-06-19 00:51:00,2021-06-19 00:52:00,29.95,35653.2,35730.0,35721.9,35673.1,BTC-USDT-SWAP,okex
49,2021-06-19 00:50:00,2021-06-19 00:51:00,9.69,35702.7,35741.9,35741.9,35721.8,BTC-USDT-SWAP,okex
50,2021-06-19 00:49:00,2021-06-19 00:50:00,5.0,35731.7,35759.8,35750.0,35749.4,BTC-USDT-SWAP,okex
51,2021-06-19 00:48:00,2021-06-19 00:49:00,14.83,35730.0,35766.8,35766.8,35750.0,BTC-USDT-SWAP,okex
52,2021-06-19 00:47:00,2021-06-19 00:48:00,8.08,35766.6,35817.0,35817.0,35766.8,BTC-USDT-SWAP,okex
53,2021-06-19 00:46:00,2021-06-19 00:47:00,5.4,35786.6,35817.0,35786.6,35816.9,BTC-USDT-SWAP,okex
54,2021-06-19 00:45:00,2021-06-19 00:46:00,3.48,35753.3,35775.8,35764.3,35775.8,BTC-USDT-SWAP,okex
55,2021-06-19 00:44:00,2021-06-19 00:45:00,3.75,35752.3,35770.0,35752.3,35764.3,BTC-USDT-SWAP,okex
56,2021-06-19 00:43:00,2021-06-19 00:44:00,5.65,35752.3,35786.6,35786.6,35752.3,BTC-USDT-SWAP,okex
57,2021-06-19 00:42:00,2021-06-19 00:43:00,19.02,35786.6,35819.1,35786.6,35788.8,BTC-USDT-SWAP,okex
58,2021-06-19 00:41:00,2021-06-19 00:42:00,17.22,35758.3,35786.6,35780.0,35786.6,BTC-USDT-SWAP,okex
59,2021-06-19 00:40:00,2021-06-19 00:41:00,4.9,35780.0,35805.3,35805.3,35780.0,BTC-USDT-SWAP,okex
60,2021-06-19 00:39:00,2021-06-19 00:40:00,8.49,35805.2,35839.7,35839.7,35805.2,BTC-USDT-SWAP,okex
61,2021-06-19 00:38:00,2021-06-19 00:39:00,12.62,35826.7,35865.0,35826.7,35839.7,BTC-USDT-SWAP,okex
62,2021-06-19 00:37:00,2021-06-19 00:38:00,26.28,35793.1,35850.0,35799.9,35827.1,BTC-USDT-SWAP,okex
63,2021-06-19 00:36:00,2021-06-19 00:37:00,18.68,35739.6,35800.0,35739.6,35795.8,BTC-USDT-SWAP,okex
64,2021-06-19 00:35:00,2021-06-19 00:36:00,1.36,35739.6,35768.4,35768.4,35739.6,BTC-USDT-SWAP,okex
65,2021-06-19 00:34:00,2021-06-19 00:35:00,20.58,35755.7,35791.8,35755.7,35768.4,BTC-USDT-SWAP,okex
66,2021-06-19 00:33:00,2021-06-19 00:34:00,4.36,35732.4,35771.5,35732.5,35755.7,BTC-USDT-SWAP,okex
67,2021-06-19 00:32:00,2021-06-19 00:33:00,13.31,35710.5,35765.4,35710.5,35736.8,BTC-USDT-SWAP,okex
68,2021-06-19 00:31:00,2021-06-19 00:32:00,24.18,35710.5,35793.3,35760.9,35710.5,BTC-USDT-SWAP,okex
69,2021-06-19 00:30:00,2021-06-19 00:31:00,17.73,35760.9,35829.9,35800.9,35760.9,BTC-USDT-SWAP,okex
70,2021-06-19 00:29:00,2021-06-19 00:30:00,10.11,35765.5,35807.6,35765.5,35807.5,BTC-USDT-SWAP,okex
71,2021-06-19 00:28:00,2021-06-19 00:29:00,7.45,35767.7,35810.3,35810.3,35767.7,BTC-USDT-SWAP,okex
72,2021-06-19 00:27:00,2021-06-19 00:28:00,22.93,35792.5,35826.9,35792.5,35810.3,BTC-USDT-SWAP,okex
73,2021-06-19 00:26:00,2021-06-19 00:27:00,8.84,35748.6,35797.3,35759.2,35792.5,BTC-USDT-SWAP,okex
74,2021-06-19 00:25:00,2021-06-19 00:26:00,32.07,35741.6,35779.9,35741.6,35759.2,BTC-USDT-SWAP,okex
75,2021-06-19 00:24:00,2021-06-19 00:25:00,16.62,35741.6,35756.0,35753.1,35741.7,BTC-USDT-SWAP,okex
76,2021-06-19 00:23:00,2021-06-19 00:24:00,20.41,35740.8,35781.4,35771.7,35753.0,BTC-USDT-SWAP,okex
77,2021-06-19 00:22:00,2021-06-19 00:23:00,19.61,35760.8,35810.0,35780.0,35775.0,BTC-USDT-SWAP,okex
78,2021-06-19 00:21:00,2021-06-19 00:22:00,17.43,35773.2,35798.9,35798.9,35773.2,BTC-USDT-SWAP,okex
79,2021-06-19 00:20:00,2021-06-19 00:21:00,7.26,35790.1,35829.9,35829.9,35799.0,BTC-USDT-SWAP,okex
80,2021-06-19 00:19:00,2021-06-19 00:20:00,13.81,35793.8,35830.0,35793.9,35829.8,BTC-USDT-SWAP,okex
81,2021-06-19 00:18:00,2021-06-19 00:19:00,21.3,35773.3,35819.9,35781.1,35793.9,BTC-USDT-SWAP,okex
82,2021-06-19 00:17:00,2021-06-19 00:18:00,26.96,35781.0,35851.8,35851.8,35781.1,BTC-USDT-SWAP,okex
83,2021-06-19 00:16:00,2021-06-19 00:17:00,37.04,35837.1,35883.5,35843.6,35851.8,BTC-USDT-SWAP,okex
84,2021-06-19 00:15:00,2021-06-19 00:16:00,50.49,35834.1,35908.8,35906.2,35843.5,BTC-USDT-SWAP,okex
85,2021-06-19 00:14:00,2021-06-19 00:15:00,35.91,35885.1,35913.3,35890.0,35902.5,BTC-USDT-SWAP,okex
86,2021-06-19 00:13:00,2021-06-19 00:14:00,31.07,35851.4,35889.9,35859.0,35889.9,BTC-USDT-SWAP,okex
87,2021-06-19 00:12:00,2021-06-19 00:13:00,16.37,35830.1,35866.3,35857.0,35859.0,BTC-USDT-SWAP,okex
88,2021-06-19 00:11:00,2021-06-19 00:12:00,78.56,35789.2,35862.2,35789.2,35857.0,BTC-USDT-SWAP,okex
89,2021-06-19 00:10:00,2021-06-19 00:11:00,20.54,35761.7,35810.1,35810.1,35789.2,BTC-USDT-SWAP,okex
90,2021-06-19 00:09:00,2021-06-19 00:10:00,22.0,35794.4,35840.7,35822.2,35811.3,BTC-USDT-SWAP,okex
91,2021-06-19 00:08:00,2021-06-19 00:09:00,35.55,35775.0,35826.6,35775.0,35822.3,BTC-USDT-SWAP,okex
92,2021-06-19 00:07:00,2021-06-19 00:08:00,64.21,35720.0,35799.3,35720.0,35781.5,BTC-USDT-SWAP,okex
93,2021-06-19 00:06:00,2021-06-19 00:07:00,5.35,35697.6,35719.7,35700.0,35719.7,BTC-USDT-SWAP,okex
94,2021-06-19 00:05:00,2021-06-19 00:06:00,4.69,35700.0,35727.6,35716.4,35700.0,BTC-USDT-SWAP,okex
95,2021-06-19 00:04:00,2021-06-19 00:05:00,18.92,35666.7,35728.5,35677.1,35708.1,BTC-USDT-SWAP,okex
96,2021-06-19 00:03:00,2021-06-19 00:04:00,22.11,35667.0,35710.9,35679.0,35678.1,BTC-USDT-SWAP,okex
97,2021-06-19 00:02:00,2021-06-19 00:03:00,64.51,35625.8,35758.0,35655.7,35678.9,BTC-USDT-SWAP,okex
98,2021-06-19 00:01:00,2021-06-19 00:02:00,50.93,35649.9,35750.0,35746.4,35655.8,BTC-USDT-SWAP,okex
99,2021-06-19 00:00:00,2021-06-19 00:01:00,48.72,35707.1,35812.3,35812.3,35746.3,BTC-USDT-SWAP,okex
100,2021-06-19 01:39:00,2021-06-19 01:40:00,10.47,36041.0,36070.0,36041.1,36066.8,BTC-USDT-SWAP,okex
101,2021-06-19 01:38:00,2021-06-19 01:39:00,30.72,36041.0,36072.7,36066.0,36041.1,BTC-USDT-SWAP,okex
102,2021-06-19 01:37:00,2021-06-19 01:38:00,59.12,36069.7,36105.7,36085.1,36073.2,BTC-USDT-SWAP,okex
103,2021-06-19 01:36:00,2021-06-19 01:37:00,12.7,36085.0,36095.1,36095.1,36085.0,BTC-USDT-SWAP,okex
104,2021-06-19 01:35:00,2021-06-19 01:36:00,13.34,36095.1,36119.4,36119.4,36095.2,BTC-USDT-SWAP,okex
105,2021-06-19 01:34:00,2021-06-19 01:35:00,32.27,36105.8,36146.6,36110.9,36120.0,BTC-USDT-SWAP,okex
106,2021-06-19 01:33:00,2021-06-19 01:34:00,15.99,36085.1,36105.8,36085.1,36105.8,BTC-USDT-SWAP,okex
107,2021-06-19 01:32:00,2021-06-19 01:33:00,31.38,36081.4,36100.0,36081.4,36085.1,BTC-USDT-SWAP,okex
108,2021-06-19 01:31:00,2021-06-19 01:32:00,22.57,36081.4,36104.1,36104.1,36081.4,BTC-USDT-SWAP,okex
109,2021-06-19 01:30:00,2021-06-19 01:31:00,51.64,36091.2,36121.0,36091.2,36104.0,BTC-USDT-SWAP,okex
110,2021-06-19 01:29:00,2021-06-19 01:30:00,53.87,36088.0,36124.8,36124.8,36091.3,BTC-USDT-SWAP,okex
111,2021-06-19 01:28:00,2021-06-19 01:29:00,29.97,36103.1,36138.5,36123.6,36130.9,BTC-USDT-SWAP,okex
112,2021-06-19 01:27:00,2021-06-19 01:28:00,20.67,36125.2,36170.4,36170.1,36125.4,BTC-USDT-SWAP,okex
113,2021-06-19 01:26:00,2021-06-19 01:27:00,40.21,36126.2,36178.0,36178.0,36170.1,BTC-USDT-SWAP,okex
114,2021-06-19 01:25:00,2021-06-19 01:26:00,34.81,36170.0,36240.5,36240.5,36178.1,BTC-USDT-SWAP,okex
115,2021-06-19 01:24:00,2021-06-19 01:25:00,36.1,36223.4,36255.0,36246.4,36240.5,BTC-USDT-SWAP,okex
116,2021-06-19 01:23:00,2021-06-19 01:24:00,65.7,36201.6,36246.5,36233.0,36246.5,BTC-USDT-SWAP,okex
117,2021-06-19 01:22:00,2021-06-19 01:23:00,34.23,36209.1,36252.0,36209.2,36232.9,BTC-USDT-SWAP,okex
118,2021-06-19 01:21:00,2021-06-19 01:22:00,49.27,36206.4,36250.0,36207.4,36209.2,BTC-USDT-SWAP,okex
119,2021-06-19 01:20:00,2021-06-19 01:21:00,39.79,36205.1,36250.6,36250.6,36207.3,BTC-USDT-SWAP,okex
120,2021-06-19 01:19:00,2021-06-19 01:20:00,138.56,36191.0,36268.3,36210.0,36250.6,BTC-USDT-SWAP,okex
121,2021-06-19 01:18:00,2021-06-19 01:19:00,160.89,36152.2,36263.1,36160.6,36209.9,BTC-USDT-SWAP,okex
122,2021-06-19 01:17:00,2021-06-19 01:18:00,25.94,36122.0,36160.6,36131.7,36160.6,BTC-USDT-SWAP,okex
123,2021-06-19 01:16:00,2021-06-19 01:17:00,24.47,36116.4,36153.8,36118.0,36131.7,BTC-USDT-SWAP,okex
124,2021-06-19 01:15:00,2021-06-19 01:16:00,40.81,36102.9,36148.4,36148.4,36118.0,BTC-USDT-SWAP,okex
125,2021-06-19 01:14:00,2021-06-19 01:15:00,108.31,36084.1,36166.0,36094.5,36148.0,BTC-USDT-SWAP,okex
126,2021-06-19 01:13:00,2021-06-19 01:14:00,65.09,36072.0,36124.9,36124.9,36094.5,BTC-USDT-SWAP,okex
127,2021-06-19 01:12:00,2021-06-19 01:13:00,63.84,36048.8,36130.8,36122.5,36124.9,BTC-USDT-SWAP,okex
128,2021-06-19 01:11:00,2021-06-19 01:12:00,269.28,35923.3,36145.3,35937.0,36122.6,BTC-USDT-SWAP,okex
129,2021-06-19 01:10:00,2021-06-19 01:11:00,9.45,35936.2,35960.0,35946.5,35936.9,BTC-USDT-SWAP,okex
130,2021-06-19 01:09:00,2021-06-19 01:10:00,7.98,35946.5,35975.6,35965.9,35946.6,BTC-USDT-SWAP,okex
131,2021-06-19 01:08:00,2021-06-19 01:09:00,43.97,35950.0,35980.0,35950.0,35965.9,BTC-USDT-SWAP,okex
132,2021-06-19 01:07:00,2021-06-19 01:08:00,43.14,35900.1,35955.0,35910.8,35950.0,BTC-USDT-SWAP,okex
133,2021-06-19 01:06:00,2021-06-19 01:07:00,40.11,35904.0,35930.0,35919.8,35910.8,BTC-USDT-SWAP,okex
134,2021-06-19 01:05:00,2021-06-19 01:06:00,38.83,35894.9,35931.0,35931.0,35919.7,BTC-USDT-SWAP,okex
135,2021-06-19 01:04:00,2021-06-19 01:05:00,80.57,35881.8,35941.4,35924.0,35931.0,BTC-USDT-SWAP,okex
136,2021-06-19 01:03:00,2021-06-19 01:04:00,55.14,35825.6,35945.8,35825.6,35924.0,BTC-USDT-SWAP,okex
137,2021-06-19 01:02:00,2021-06-19 01:03:00,69.17,35781.3,35830.0,35801.7,35825.5,BTC-USDT-SWAP,okex
138,2021-06-19 01:01:00,2021-06-19 01:02:00,19.0,35794.9,35820.0,35795.0,35801.7,BTC-USDT-SWAP,okex
139,2021-06-19 01:00:00,2021-06-19 01:01:00,100.7,35700.0,35842.5,35734.5,35794.9,BTC-USDT-SWAP,okex
140,2021-06-19 00:59:00,2021-06-19 01:00:00,79.23,35652.5,35760.3,35660.0,35734.5,BTC-USDT-SWAP,okex
141,2021-06-19 00:58:00,2021-06-19 00:59:00,9.61,35663.1,35681.3,35673.7,35663.2,BTC-USDT-SWAP,okex
142,2021-06-19 00:57:00,2021-06-19 00:58:00,4.94,35653.5,35690.7,35690.7,35670.3,BTC-USDT-SWAP,okex
143,2021-06-19 00:56:00,2021-06-19 00:57:00,10.14,35653.0,35690.7,35679.9,35690.7,BTC-USDT-SWAP,okex
144,2021-06-19 00:55:00,2021-06-19 00:56:00,24.97,35649.3,35679.8,35679.8,35672.5,BTC-USDT-SWAP,okex
145,2021-06-19 00:54:00,2021-06-19 00:55:00,26.47,35663.3,35702.4,35663.3,35668.7,BTC-USDT-SWAP,okex
146,2021-06-19 00:53:00,2021-06-19 00:54:00,26.29,35650.5,35674.7,35657.8,35663.4,BTC-USDT-SWAP,okex
147,2021-06-19 00:52:00,2021-06-19 00:53:00,29.3,35656.8,35706.2,35666.9,35657.8,BTC-USDT-SWAP,okex
148,2021-06-19 00:51:00,2021-06-19 00:52:00,29.95,35653.2,35730.0,35721.9,35673.1,BTC-USDT-SWAP,okex
149,2021-06-19 00:50:00,2021-06-19 00:51:00,9.69,35702.7,35741.9,35741.9,35721.8,BTC-USDT-SWAP,okex
150,2021-06-19 00:49:00,2021-06-19 00:50:00,5.0,35731.7,35759.8,35750.0,35749.4,BTC-USDT-SWAP,okex
151,2021-06-19 00:48:00,2021-06-19 00:49:00,14.83,35730.0,35766.8,35766.8,35750.0,BTC-USDT-SWAP,okex
152,2021-06-19 00:47:00,2021-06-19 00:48:00,8.08,35766.6,35817.0,35817.0,35766.8,BTC-USDT-SWAP,okex
153,2021-06-19 00:46:00,2021-06-19 00:47:00,5.4,35786.6,35817.0,35786.6,35816.9,BTC-USDT-SWAP,okex
154,2021-06-19 00:45:00,2021-06-19 00:46:00,3.48,35753.3,35775.8,35764.3,35775.8,BTC-USDT-SWAP,okex
155,2021-06-19 00:44:00,2021-06-19 00:45:00,3.75,35752.3,35770.0,35752.3,35764.3,BTC-USDT-SWAP,okex
156,2021-06-19 00:43:00,2021-06-19 00:44:00,5.65,35752.3,35786.6,35786.6,35752.3,BTC-USDT-SWAP,okex
157,2021-06-19 00:42:00,2021-06-19 00:43:00,19.02,35786.6,35819.1,35786.6,35788.8,BTC-USDT-SWAP,okex
158,2021-06-19 00:41:00,2021-06-19 00:42:00,17.22,35758.3,35786.6,35780.0,35786.6,BTC-USDT-SWAP,okex
159,2021-06-19 00:40:00,2021-06-19 00:41:00,4.9,35780.0,35805.3,35805.3,35780.0,BTC-USDT-SWAP,okex
160,2021-06-19 00:39:00,2021-06-19 00:40:00,8.49,35805.2,35839.7,35839.7,35805.2,BTC-USDT-SWAP,okex
161,2021-06-19 00:38:00,2021-06-19 00:39:00,12.62,35826.7,35865.0,35826.7,35839.7,BTC-USDT-SWAP,okex
162,2021-06-19 00:37:00,2021-06-19 00:38:00,26.28,35793.1,35850.0,35799.9,35827.1,BTC-USDT-SWAP,okex
163,2021-06-19 00:36:00,2021-06-19 00:37:00,18.68,35739.6,35800.0,35739.6,35795.8,BTC-USDT-SWAP,okex
164,2021-06-19 00:35:00,2021-06-19 00:36:00,1.36,35739.6,35768.4,35768.4,35739.6,BTC-USDT-SWAP,okex
165,2021-06-19 00:34:00,2021-06-19 00:35:00,20.58,35755.7,35791.8,35755.7,35768.4,BTC-USDT-SWAP,okex
166,2021-06-19 00:33:00,2021-06-19 00:34:00,4.36,35732.4,35771.5,35732.5,35755.7,BTC-USDT-SWAP,okex
167,2021-06-19 00:32:00,2021-06-19 00:33:00,13.31,35710.5,35765.4,35710.5,35736.8,BTC-USDT-SWAP,okex
168,2021-06-19 00:31:00,2021-06-19 00:32:00,24.18,35710.5,35793.3,35760.9,35710.5,BTC-USDT-SWAP,okex
169,2021-06-19 00:30:00,2021-06-19 00:31:00,17.73,35760.9,35829.9,35800.9,35760.9,BTC-USDT-SWAP,okex
170,2021-06-19 00:29:00,2021-06-19 00:30:00,10.11,35765.5,35807.6,35765.5,35807.5,BTC-USDT-SWAP,okex
171,2021-06-19 00:28:00,2021-06-19 00:29:00,7.45,35767.7,35810.3,35810.3,35767.7,BTC-USDT-SWAP,okex
172,2021-06-19 00:27:00,2021-06-19 00:28:00,22.93,35792.5,35826.9,35792.5,35810.3,BTC-USDT-SWAP,okex
173,2021-06-19 00:26:00,2021-06-19 00:27:00,8.84,35748.6,35797.3,35759.2,35792.5,BTC-USDT-SWAP,okex
174,2021-06-19 00:25:00,2021-06-19 00:26:00,32.07,35741.6,35779.9,35741.6,35759.2,BTC-USDT-SWAP,okex
175,2021-06-19 00:24:00,2021-06-19 00:25:00,16.62,35741.6,35756.0,35753.1,35741.7,BTC-USDT-SWAP,okex
176,2021-06-19 00:23:00,2021-06-19 00:24:00,20.41,35740.8,35781.4,35771.7,35753.0,BTC-USDT-SWAP,okex
177,2021-06-19 00:22:00,2021-06-19 00:23:00,19.61,35760.8,35810.0,35780.0,35775.0,BTC-USDT-SWAP,okex
178,2021-06-19 00:21:00,2021-06-19 00:22:00,17.43,35773.2,35798.9,35798.9,35773.2,BTC-USDT-SWAP,okex
179,2021-06-19 00:20:00,2021-06-19 00:21:00,7.26,35790.1,35829.9,35829.9,35799.0,BTC-USDT-SWAP,okex
180,2021-06-19 00:19:00,2021-06-19 00:20:00,13.81,35793.8,35830.0,35793.9,35829.8,BTC-USDT-SWAP,okex
181,2021-06-19 00:18:00,2021-06-19 00:19:00,21.3,35773.3,35819.9,35781.1,35793.9,BTC-USDT-SWAP,okex
182,2021-06-19 00:17:00,2021-06-19 00:18:00,26.96,35781.0,35851.8,35851.8,35781.1,BTC-USDT-SWAP,okex
183,2021-06-19 00:16:00,2021-06-19 00:17:00,37.04,35837.1,35883.5,35843.6,35851.8,BTC-USDT-SWAP,okex
184,2021-06-19 00:15:00,2021-06-19 00:16:00,50.49,35834.1,35908.8,35906.2,35843.5,BTC-USDT-SWAP,okex
185,2021-06-19 00:14:00,2021-06-19 00:15:00,35.91,35885.1,35913.3,35890.0,35902.5,BTC-USDT-SWAP,okex
186,2021-06-19 00:13:00,2021-06-19 00:14:00,31.07,35851.4,35889.9,35859.0,35889.9,BTC-USDT-SWAP,okex
187,2021-06-19 00:12:00,2021-06-19 00:13:00,16.37,35830.1,35866.3,35857.0,35859.0,BTC-USDT-SWAP,okex
188,2021-06-19 00:11:00,2021-06-19 00:12:00,78.56,35789.2,35862.2,35789.2,35857.0,BTC-USDT-SWAP,okex
189,2021-06-19 00:10:00,2021-06-19 00:11:00,20.54,35761.7,35810.1,35810.1,35789.2,BTC-USDT-SWAP,okex
190,2021-06-19 00:09:00,2021-06-19 00:10:00,22.0,35794.4,35840.7,35822.2,35811.3,BTC-USDT-SWAP,okex
191,2021-06-19 00:08:00,2021-06-19 00:09:00,35.55,35775.0,35826.6,35775.0,35822.3,BTC-USDT-SWAP,okex
192,2021-06-19 00:07:00,2021-06-19 00:08:00,64.21,35720.0,35799.3,35720.0,35781.5,BTC-USDT-SWAP,okex
193,2021-06-19 00:06:00,2021-06-19 00:07:00,5.35,35697.6,35719.7,35700.0,35719.7,BTC-USDT-SWAP,okex
194,2021-06-19 00:05:00,2021-06-19 00:06:00,4.69,35700.0,35727.6,35716.4,35700.0,BTC-USDT-SWAP,okex
195,2021-06-19 00:04:00,2021-06-19 00:05:00,18.92,35666.7,35728.5,35677.1,35708.1,BTC-USDT-SWAP,okex
196,2021-06-19 00:03:00,2021-06-19 00:04:00,22.11,35667.0,35710.9,35679.0,35678.1,BTC-USDT-SWAP,okex
197,2021-06-19 00:02:00,2021-06-19 00:03:00,64.51,35625.8,35758.0,35655.7,35678.9,BTC-USDT-SWAP,okex
198,2021-06-19 00:01:00,2021-06-19 00:02:00,50.93,35649.9,35750.0,35746.4,35655.8,BTC-USDT-SWAP,okex
199,2021-06-19 00:00:00,2021-06-19 00:01:00,48.72,35707.1,35812.3,35812.3,35746.3,BTC-USDT-SWAP,okex
200,2021-06-19 03:19:00,2021-06-19 03:20:00,23.0,35387.7,35424.2,35395.8,35406.1,BTC-USDT-SWAP,okex
201,2021-06-19 03:18:00,2021-06-19 03:19:00,14.48,35372.7,35404.1,35404.1,35395.8,BTC-USDT-SWAP,okex
202,2021-06-19 03:17:00,2021-06-19 03:18:00,35.75,35386.9,35429.6,35386.9,35404.1,BTC-USDT-SWAP,okex
203,2021-06-19 03:16:00,2021-06-19 03:17:00,19.97,35340.3,35391.6,35340.3,35381.1,BTC-USDT-SWAP,okex
