,open_time,close_time,volume,low_price,high_price,open_price,close_price,ticker,exchange
36,2021-06-19 00:36:00,2021-06-19 00:37:00,0.8024,34197.1,34243.9,34197.1,34235.1,YFI-USDT,huobi
37,2021-06-19 00:37:00,2021-06-19 00:38:00,0.374,34214.2,34272.1,34231.4,34258.6,YFI-USDT,huobi
38,2021-06-19 00:38:00,2021-06-19 00:39:00,0.0376,34213.4,34252.6,34238.5,34213.4,YFI-USDT,huobi
39,2021-06-19 00:39:00,2021-06-19 00:40:00,0.09,34177.0,34197.9,34197.9,34184.7,YFI-USDT,huobi
40,2021-06-19 00:40:00,2021-06-19 00:41:00,0.3684,34155.0,34198.3,34198.3,34182.7,YFI-USDT,huobi
41,2021-06-19 00:41:00,2021-06-19 00:42:00,0.0356,34147.8,34181.8,34147.8,34181.8,YFI-USDT,huobi
42,2021-06-19 00:42:00,2021-06-19 00:43:00,0.091,34198.9,34249.5,34198.9,34218.3,YFI-USDT,huobi
43,2021-06-19 00:43:00,2021-06-19 00:44:00,0.0094,34218.3,34227.7,34218.3,34221.5,YFI-USDT,huobi
44,2021-06-19 00:44:00,2021-06-19 00:45:00,0.4482,34197.1,34241.3,34197.1,34237.3,YFI-USDT,huobi
45,2021-06-19 00:45:00,2021-06-19 00:46:00,0.4224,34201.4,34241.4,34241.4,34219.5,YFI-USDT,huobi
46,2021-06-19 00:46:00,2021-06-19 00:47:00,0.0096,34219.4,34226.3,34226.3,34219.4,YFI-USDT,huobi
47,2021-06-19 00:47:00,2021-06-19 00:48:00,0.2326,34182.3,34202.8,34197.1,34194.4,YFI-USDT,huobi
48,2021-06-19 00:48:00,2021-06-19 00:49:00,0.064,34132.8,34173.6,34171.3,34173.6,YFI-USDT,huobi
49,2021-06-19 00:49:00,2021-06-19 00:50:00,0.0532,34162.3,34176.9,34176.9,34164.3,YFI-USDT,huobi
50,2021-06-19 00:50:00,2021-06-19 00:51:00,0.3806,34164.7,34178.2,34164.7,34178.2,YFI-USDT,huobi
51,2021-06-19 00:51:00,2021-06-19 00:52:00,0.0804,34116.9,34164.9,34144.9,34121.6,YFI-USDT,huobi
52,2021-06-19 00:52:00,2021-06-19 00:53:00,0.0594,34108.7,34133.7,34133.7,34108.7,YFI-USDT,huobi
53,2021-06-19 00:53:00,2021-06-19 00:54:00,0.151,34051.2,34102.7,34067.0,34085.5,YFI-USDT,huobi
54,2021-06-19 00:54:00,2021-06-19 00:55:00,0.066,34063.1,34111.1,34063.1,34078.3,YFI-USDT,huobi
55,2021-06-19 00:55:00,2021-06-19 00:56:00,0.596,34075.1,34119.7,34075.1,34093.7,YFI-USDT,huobi
56,2021-06-19 00:56:00,2021-06-19 00:57:00,0.2106,34073.5,34093.9,34093.9,34090.2,YFI-USDT,huobi
57,2021-06-19 00:57:00,2021-06-19 00:58:00,0.0266,34063.3,34097.6,34097.6,34087.9,YFI-USDT,huobi
58,2021-06-19 00:58:00,2021-06-19 00:59:00,0.011,34085.7,34107.1,34095.2,34085.7,YFI-USDT,huobi
59,2021-06-19 00:59:00,2021-06-19 01:00:00,0.0568,34078.5,34142.6,34078.5,34142.6,YFI-USDT,huobi
60,2021-06-19 01:00:00,2021-06-19 01:01:00,0.454,34137.8,34202.1,34137.8,34173.1,YFI-USDT,huobi
61,2021-06-19 01:01:00,2021-06-19 01:02:00,0.1074,34167.1,34178.4,34167.1,34178.4,YFI-USDT,huobi
62,2021-06-19 01:02:00,2021-06-19 01:03:00,0.0336,34151.5,34208.9,34151.5,34200.1,YFI-USDT,huobi
63,2021-06-19 01:03:00,2021-06-19 01:04:00,0.3006,34211.5,34325.1,34228.2,34325.1,YFI-USDT,huobi
64,2021-06-19 01:04:00,2021-06-19 01:05:00,0.2112,34284.0,34327.8,34327.8,34312.5,YFI-USDT,huobi
65,2021-06-19 01:05:00,2021-06-19 01:06:00,0.1196,34270.4,34306.7,34301.5,34296.3,YFI-USDT,huobi
66,2021-06-19 01:06:00,2021-06-19 01:07:00,0.0628,34292.5,34311.5,34304.9,34300.8,YFI-USDT,huobi
67,2021-06-19 01:07:00,2021-06-19 01:08:00,0.08,34262.0,34322.0,34262.0,34314.5,YFI-USDT,huobi
68,2021-06-19 01:08:00,2021-06-19 01:09:00,0.8348,34299.0,34336.2,34325.0,34304.4,YFI-USDT,huobi
69,2021-06-19 01:09:00,2021-06-19 01:10:00,0.5388,34293.5,34336.0,34320.5,34293.5,YFI-USDT,huobi
70,2021-06-19 01:10:00,2021-06-19 01:11:00,0.2972,34305.6,34331.3,34305.6,34320.0,YFI-USDT,huobi
71,2021-06-19 01:11:00,2021-06-19 01:12:00,0.9788,34320.1,34439.9,34320.1,34427.4,YFI-USDT,huobi
72,2021-06-19 01:12:00,2021-06-19 01:13:00,2.562,34365.3,34448.7,34412.7,34437.8,YFI-USDT,huobi
73,2021-06-19 01:13:00,2021-06-19 01:14:00,0.2284,34357.0,34432.2,34405.3,34360.4,YFI-USDT,huobi
74,2021-06-19 01:14:00,2021-06-19 01:15:00,0.1204,34370.1,34419.9,34370.1,34402.6,YFI-USDT,huobi
75,2021-06-19 01:15:00,2021-06-19 01:16:00,0.7982,34370.3,34416.7,34409.8,34392.8,YFI-USDT,huobi
76,2021-06-19 01:16:00,2021-06-19 01:17:00,1.1166,34336.9,34392.9,34372.4,34340.9,YFI-USDT,huobi
77,2021-06-19 01:17:00,2021-06-19 01:18:00,0.4736,34336.9,34365.3,34340.2,34352.0,YFI-USDT,huobi
78,2021-06-19 01:18:00,2021-06-19 01:19:00,2.0824,34336.3,34398.9,34352.1,34353.3,YFI-USDT,huobi
79,2021-06-19 01:19:00,2021-06-19 01:20:00,5.0872,34286.1,34376.4,34370.9,34286.6,YFI-USDT,huobi
80,2021-06-19 01:20:00,2021-06-19 01:21:00,0.4962,34229.2,34283.1,34283.1,34236.5,YFI-USDT,huobi
81,2021-06-19 01:21:00,2021-06-19 01:22:00,4.9054,34242.8,34287.4,34243.6,34273.1,YFI-USDT,huobi
82,2021-06-19 01:22:00,2021-06-19 01:23:00,1.0464,34246.5,34291.6,34267.9,34266.6,YFI-USDT,huobi
83,2021-06-19 01:23:00,2021-06-19 01:24:00,0.5214,34235.1,34274.4,34271.3,34274.4,YFI-USDT,huobi
84,2021-06-19 01:24:00,2021-06-19 01:25:00,0.2856,34264.3,34291.9,34273.0,34269.5,YFI-USDT,huobi
85,2021-06-19 01:25:00,2021-06-19 01:26:00,0.306,34235.6,34272.3,34265.5,34235.6,YFI-USDT,huobi
86,2021-06-19 01:26:00,2021-06-19 01:27:00,0.2406,34237.8,34335.5,34237.8,34330.1,YFI-USDT,huobi
87,2021-06-19 01:27:00,2021-06-19 01:28:00,0.1878,34304.5,34319.9,34304.5,34307.9,YFI-USDT,huobi
88,2021-06-19 01:28:00,2021-06-19 01:29:00,0.1972,34261.3,34295.2,34291.5,34261.3,YFI-USDT,huobi
89,2021-06-19 01:29:00,2021-06-19 01:30:00,0.4188,34231.4,34269.4,34261.2,34262.7,YFI-USDT,huobi
90,2021-06-19 01:30:00,2021-06-19 01:31:00,4.0142,34296.8,34370.1,34302.8,34343.3,YFI-USDT,huobi
91,2021-06-19 01:31:00,2021-06-19 01:32:00,0.1864,34309.5,34367.8,34367.8,34309.5,YFI-USDT,huobi
92,2021-06-19 01:32:00,2021-06-19 01:33:00,11.7352,34271.7,34354.4,34335.0,34339.1,YFI-USDT,huobi
93,2021-06-19 01:33:00,2021-06-19 01:34:00,0.6016,34333.1,34397.1,34333.1,34377.2,YFI-USDT,huobi
94,2021-06-19 01:34:00,2021-06-19 01:35:00,0.0486,34362.5,34378.0,34378.0,34362.5,YFI-USDT,huobi
95,2021-06-19 01:35:00,2021-06-19 01:36:00,0.1326,34359.9,34373.3,34373.3,34359.9,YFI-USDT,huobi
96,2021-06-19 01:36:00,2021-06-19 01:37:00,0.0,34359.9,34359.9,34359.9,34359.9,YFI-USDT,huobi
97,2021-06-19 01:37:00,2021-06-19 01:38:00,1.0292,34335.9,34419.0,34338.5,34386.3,YFI-USDT,huobi
98,2021-06-19 01:38:00,2021-06-19 01:39:00,0.6314,34344.0,34387.4,34377.0,34344.0,YFI-USDT,huobi
99,2021-06-19 01:39:00,2021-06-19 01:40:00,0.1742,34354.2,34383.0,34354.2,34376.1,YFI-USDT,huobi
100,2021-06-19 01:40:00,2021-06-19 01:41:00,0.1512,34332.8,34382.5,34382.5,34348.5,YFI-USDT,huobi
101,2021-06-19 01:41:00,2021-06-19 01:42:00,0.007,34344.3,34344.3,34344.3,34344.3,YFI-USDT,huobi
102,2021-06-19 01:42:00,2021-06-19 01:43:00,0.6144,34336.1,34389.7,34341.6,34343.1,YFI-USDT,huobi
103,2021-06-19 01:43:00,2021-06-19 01:44:00,0.2234,34323.0,34375.5,34323.0,34365.5,YFI-USDT,huobi
104,2021-06-19 01:44:00,2021-06-19 01:45:00,0.103,34290.8,34348.4,34348.4,34328.7,YFI-USDT,huobi
105,2021-06-19 01:45:00,2021-06-19 01:46:00,0.88,34336.6,34427.6,34336.6,34427.5,YFI-USDT,huobi
106,2021-06-19 01:46:00,2021-06-19 01:47:00,0.0578,34369.7,34384.8,34384.8,34371.5,YFI-USDT,huobi
107,2021-06-19 01:47:00,2021-06-19 01:48:00,0.2114,34363.8,34386.4,34363.8,34370.7,YFI-USDT,huobi
108,2021-06-19 01:48:00,2021-06-19 01:49:00,0.064,34353.1,34377.7,34364.2,34377.7,YFI-USDT,huobi
109,2021-06-19 01:49:00,2021-06-19 01:50:00,1.3442,34328.6,34359.3,34355.8,34359.3,YFI-USDT,huobi
110,2021-06-19 01:50:00,2021-06-19 01:51:00,0.0292,34350.1,34364.4,34364.4,34356.5,YFI-USDT,huobi
111,2021-06-19 01:51:00,2021-06-19 01:52:00,0.0828,34340.4,34359.6,34356.1,34343.6,YFI-USDT,huobi
112,2021-06-19 01:52:00,2021-06-19 01:53:00,0.7928,34341.9,34378.6,34346.9,34378.6,YFI-USDT,huobi
113,2021-06-19 01:53:00,2021-06-19 01:54:00,2.5492,34349.8,34458.6,34363.7,34441.0,YFI-USDT,huobi
114,2021-06-19 01:54:00,2021-06-19 01:55:00,0.1176,34430.3,34451.2,34443.2,34430.3,YFI-USDT,huobi
115,2021-06-19 01:55:00,2021-06-19 01:56:00,0.3742,34428.7,34458.2,34447.4,34450.5,YFI-USDT,huobi
116,2021-06-19 01:56:00,2021-06-19 01:57:00,1.3558,34433.9,34480.7,34447.3,34438.0,YFI-USDT,huobi
117,2021-06-19 01:57:00,2021-06-19 01:58:00,0.129,34425.3,34438.4,34425.3,34433.5,YFI-USDT,huobi
118,2021-06-19 01:58:00,2021-06-19 01:59:00,0.1874,34442.9,34454.5,34442.9,34453.7,YFI-USDT,huobi
119,2021-06-19 01:59:00,2021-06-19 02:00:00,0.2708,34404.8,34437.0,34425.6,34423.2,YFI-USDT,huobi
120,2021-06-19 02:00:00,2021-06-19 02:01:00,0.3748,34417.4,34455.4,34417.4,34429.5,YFI-USDT,huobi
121,2021-06-19 02:01:00,2021-06-19 02:02:00,0.9916,34333.3,34423.5,34422.6,34348.4,YFI-USDT,huobi
122,2021-06-19 02:02:00,2021-06-19 02:03:00,0.3506,34341.7,34379.7,34362.5,34379.7,YFI-USDT,huobi
123,2021-06-19 02:03:00,2021-06-19 02:04:00,0.2288,34320.9,34365.7,34365.7,34320.9,YFI-USDT,huobi
124,2021-06-19 02:04:00,2021-06-19 02:05:00,1.1992,34287.6,34339.3,34320.8,34316.1,YFI-USDT,huobi
125,2021-06-19 02:05:00,2021-06-19 02:06:00,0.9818,34301.2,34333.4,34316.1,34333.4,YFI-USDT,huobi
126,2021-06-19 02:06:00,2021-06-19 02:07:00,0.187,34298.8,34329.7,34304.5,34298.8,YFI-USDT,huobi
127,2021-06-19 02:07:00,2021-06-19 02:08:00,0.475,34303.3,34336.6,34314.3,34336.6,YFI-USDT,huobi
128,2021-06-19 02:08:00,2021-06-19 02:09:00,0.2714,34287.1,34354.8,34336.6,34298.1,YFI-USDT,huobi
129,2021-06-19 02:09:00,2021-06-19 02:10:00,0.1236,34242.6,34298.8,34298.8,34266.9,YFI-USDT,huobi
130,2021-06-19 02:10:00,2021-06-19 02:11:00,0.3948,34237.7,34280.8,34260.1,34275.9,YFI-USDT,huobi
131,2021-06-19 02:11:00,2021-06-19 02:12:00,0.3256,34226.0,34275.8,34275.8,34226.0,YFI-USDT,huobi
132,2021-06-19 02:12:00,2021-06-19 02:13:00,1.0926,34218.3,34274.8,34218.3,34262.3,YFI-USDT,huobi
133,2021-06-19 02:13:00,2021-06-19 02:14:00,0.0762,34257.6,34277.3,34265.8,34277.3,YFI-USDT,huobi
134,2021-06-19 02:14:00,2021-06-19 02:15:00,0.0142,34255.0,34292.5,34292.5,34255.0,YFI-USDT,huobi
135,2021-06-19 02:15:00,2021-06-19 02:16:00,0.219,34271.1,34304.1,34271.1,34299.2,YFI-USDT,huobi
136,2021-06-19 02:16:00,2021-06-19 02:17:00,0.3558,34234.2,34294.9,34294.9,34250.6,YFI-USDT,huobi
137,2021-06-19 02:17:00,2021-06-19 02:18:00,0.8454,34247.8,34278.0,34275.3,34265.2,YFI-USDT,huobi
138,2021-06-19 02:18:00,2021-06-19 02:19:00,0.045,34254.9,34275.7,34265.2,34254.9,YFI-USDT,huobi
139,2021-06-19 02:19:00,2021-06-19 02:20:00,0.046,34232.8,34244.3,34232.8,34244.3,YFI-USDT,huobi
140,2021-06-19 02:20:00,2021-06-19 02:21:00,0.5346,34183.8,34237.5,34237.5,34189.7,YFI-USDT,huobi
141,2021-06-19 02:21:00,2021-06-19 02:22:00,1.0218,34151.2,34195.8,34194.9,34151.2,YFI-USDT,huobi
142,2021-06-19 02:22:00,2021-06-19 02:23:00,0.086,34130.1,34135.5,34130.1,34135.5,YFI-USDT,huobi
143,2021-06-19 02:23:00,2021-06-19 02:24:00,0.0916,34130.0,34160.5,34130.0,34159.6,YFI-USDT,huobi
144,2021-06-19 02:24:00,2021-06-19 02:25:00,0.1456,34119.0,34160.1,34160.1,34141.5,YFI-USDT,huobi
145,2021-06-19 02:25:00,2021-06-19 02:26:00,0.4516,34140.1,34162.3,34140.1,34162.3,YFI-USDT,huobi
146,2021-06-19 02:26:00,2021-06-19 02:27:00,0.021,34139.1,34152.9,34139.1,34152.9,YFI-USDT,huobi
147,2021-06-19 02:27:00,2021-06-19 02:28:00,0.1852,34149.6,34161.9,34151.3,34161.9,YFI-USDT,huobi
148,2021-06-19 02:28:00,2021-06-19 02:29:00,0.1296,34164.1,34181.8,34164.1,34181.8,YFI-USDT,huobi
149,2021-06-19 02:29:00,2021-06-19 02:30:00,0.5212,34151.4,34205.3,34190.8,34203.6,YFI-USDT,huobi
150,2021-06-19 02:30:00,2021-06-19 02:31:00,0.3308,34212.0,34240.7,34216.2,34227.7,YFI-USDT,huobi
151,2021-06-19 02:31:00,2021-06-19 02:32:00,0.0896,34156.9,34228.8,34228.8,34156.9,YFI-USDT,huobi
152,2021-06-19 02:32:00,2021-06-19 02:33:00,0.1602,34157.0,34185.3,34157.0,34158.2,YFI-USDT,huobi
153,2021-06-19 02:33:00,2021-06-19 02:34:00,2.6672,34031.2,34139.1,34132.6,34031.2,YFI-USDT,huobi
154,2021-06-19 02:34:00,2021-06-19 02:35:00,1.0992,33951.7,34037.7,33993.4,34000.0,YFI-USDT,huobi
155,2021-06-19 02:35:00,2021-06-19 02:36:00,2.3554,33921.3,33992.2,33981.3,33992.2,YFI-USDT,huobi
156,2021-06-19 02:36:00,2021-06-19 02:37:00,0.735,33974.9,34024.0,33978.0,33992.3,YFI-USDT,huobi
157,2021-06-19 02:37:00,2021-06-19 02:38:00,0.6096,33985.4,34017.9,33996.0,34017.2,YFI-USDT,huobi
158,2021-06-19 02:38:00,2021-06-19 02:39:00,0.9044,33935.5,34016.2,34016.1,33935.5,YFI-USDT,huobi
159,2021-06-19 02:39:00,2021-06-19 02:40:00,1.1196,33900.0,33961.1,33961.1,33939.6,YFI-USDT,huobi
160,2021-06-19 02:40:00,2021-06-19 02:41:00,0.4202,33940.8,33986.2,33940.8,33983.4,YFI-USDT,huobi
161,2021-06-19 02:41:00,2021-06-19 02:42:00,0.0926,33967.9,33972.2,33972.2,33967.9,YFI-USDT,huobi
162,2021-06-19 02:42:00,2021-06-19 02:43:00,0.349,33954.9,34002.9,33969.4,33954.9,YFI-USDT,huobi
163,2021-06-19 02:43:00,2021-06-19 02:44:00,0.0846,33912.5,33935.7,33934.9,33923.1,YFI-USDT,huobi
164,2021-06-19 02:44:00,2021-06-19 02:45:00,0.9174,33828.7,33935.8,33935.8,33910.8,YFI-USDT,huobi
165,2021-06-19 02:45:00,2021-06-19 02:46:00,0.1888,33922.2,33943.5,33928.4,33922.2,YFI-USDT,huobi
166,2021-06-19 02:46:00,2021-06-19 02:47:00,0.112,33903.7,33939.8,33909.0,33910.5,YFI-USDT,huobi
167,2021-06-19 02:47:00,2021-06-19 02:48:00,0.544,33831.6,33893.1,33889.6,33858.3,YFI-USDT,huobi
168,2021-06-19 02:48:00,2021-06-19 02:49:00,0.4822,33856.8,33919.6,33876.5,33872.2,YFI-USDT,huobi
169,2021-06-19 02:49:00,2021-06-19 02:50:00,0.3632,33803.8,33893.2,33893.2,33829.8,YFI-USDT,huobi
170,2021-06-19 02:50:00,2021-06-19 02:51:00,0.6096,33839.3,33920.0,33839.3,33887.9,YFI-USDT,huobi
171,2021-06-19 02:51:00,2021-06-19 02:52:00,0.2074,33896.5,33922.3,33916.1,33907.5,YFI-USDT,huobi
172,2021-06-19 02:52:00,2021-06-19 02:53:00,0.0664,33914.1,33948.2,33948.2,33914.1,YFI-USDT,huobi
173,2021-06-19 02:53:00,2021-06-19 02:54:00,0.2732,33845.8,33926.2,33926.2,33845.8,YFI-USDT,huobi
174,2021-06-19 02:54:00,2021-06-19 02:55:00,0.2122,33862.2,33896.5,33862.8,33873.1,YFI-USDT,huobi
175,2021-06-19 02:55:00,2021-06-19 02:56:00,0.1034,33860.7,33900.0,33860.7,33887.4,YFI-USDT,huobi
176,2021-06-19 02:56:00,2021-06-19 02:57:00,0.0128,33920.8,33920.8,33920.8,33920.8,YFI-USDT,huobi
177,2021-06-19 02:57:00,2021-06-19 02:58:00,0.3812,33891.2,33914.3,33914.3,33899.1,YFI-USDT,huobi
178,2021-06-19 02:58:00,2021-06-19 02:59:00,0.121,33846.7,33883.2,33883.2,33861.7,YFI-USDT,huobi
179,2021-06-19 02:59:00,2021-06-19 03:00:00,0.2204,33863.9,33879.7,33875.2,33863.9,YFI-USDT,huobi
180,2021-06-19 03:00:00,2021-06-19 03:01:00,0.4646,33866.1,33895.1,33866.1,33894.5,YFI-USDT,huobi
181,2021-06-19 03:01:00,2021-06-19 03:02:00,0.2236,33911.3,33938.8,33922.5,33936.0,YFI-USDT,huobi
182,2021-06-19 03:02:00,2021-06-19 03:03:00,0.1722,33868.2,33928.2,33928.0,33868.2,YFI-USDT,huobi
183,2021-06-19 03:03:00,2021-06-19 03:04:00,0.2104,33786.4,33884.2,33884.2,33818.2,YFI-USDT,huobi
184,2021-06-19 03:04:00,2021-06-19 03:05:00,0.1752,33818.3,33889.5,33818.3,33876.4,YFI-USDT,huobi
185,2021-06-19 03:05:00,2021-06-19 03:06:00,0.3894,33820.8,33864.2,33863.8,33838.6,YFI-USDT,huobi
186,2021-06-19 03:06:00,2021-06-19 03:07:00,0.3616,33788.5,33851.7,33827.0,33816.3,YFI-USDT,huobi
187,2021-06-19 03:07:00,2021-06-19 03:08:00,0.465,33742.8,33805.8,33796.9,33781.0,YFI-USDT,huobi
188,2021-06-19 03:08:00,2021-06-19 03:09:00,0.5138,33745.1,33809.8,33807.5,33755.0,YFI-USDT,huobi
189,2021-06-19 03:09:00,2021-06-19 03:10:00,0.0476,33763.0,33804.3,33763.0,33804.3,YFI-USDT,huobi
190,2021-06-19 03:10:00,2021-06-19 03:11:00,0.393,33788.1,33821.4,33810.6,33818.6,YFI-USDT,huobi
191,2021-06-19 03:11:00,2021-06-19 03:12:00,0.019,33809.1,33815.8,33809.1,33815.8,YFI-USDT,huobi
192,2021-06-19 03:12:00,2021-06-19 03:13:00,0.1012,33772.7,33823.9,33823.9,33772.7,YFI-USDT,huobi
193,2021-06-19 03:13:00,2021-06-19 03:14:00,0.7404,33763.7,33831.4,33763.7,33806.4,YFI-USDT,huobi
194,2021-06-19 03:14:00,2021-06-19 03:15:00,0.2806,33775.5,33803.0,33803.0,33791.0,YFI-USDT,huobi
195,2021-06-19 03:15:00,2021-06-19 03:16:00,0.223,33717.6,33809.3,33807.9,33717.6,YFI-USDT,huobi
196,2021-06-19 03:16:00,2021-06-19 03:17:00,1.2916,33695.9,33768.4,33727.6,33754.2,YFI-USDT,huobi
197,2021-06-19 03:17:00,2021-06-19 03:18:00,0.4716,33768.3,33825.0,33800.1,33805.8,YFI-USDT,huobi
198,2021-06-19 03:18:00,2021-06-19 03:19:00,0.444,33762.7,33792.0,33790.6,33777.8,YFI-USDT,huobi
199,2021-06-19 03:19:00,2021-06-19 03:20:00,0.7014,33787.7,33834.8,33787.7,33831.2,YFI-USDT,huobi
200,2021-06-19 03:20:00,2021-06-19 03:21:00,0.0086,33806.0,33836.2,33808.6,33812.6,YFI-USDT,huobi
201,2021-06-19 03:21:00,2021-06-19 03:22:00,0.219,33768.8,33838.1,33838.1,33773.9,YFI-USDT,huobi
202,2021-06-19 03:22:00,2021-06-19 03:23:00,0.121,33776.7,33811.8,33792.1,33776.7,YFI-USDT,huobi
203,2021-06-19 03:23:00,2021-06-19 03:24:00,0.9628,33683.8,33793.6,33793.6,33710.1,YFI-USDT,huobi
204,2021-06-19 03:24:00,2021-06-19 03:25:00,0.0892,33708.0,33729.2,33729.2,33711.2,YFI-USDT,huobi
205,2021-06-19 03:25:00,2021-06-19 03:26:00,0.1088,33703.3,33725.3,33715.9,33712.1,YFI-USDT,huobi
206,2021-06-19 03:26:00,2021-06-19 03:27:00,0.5726,33615.3,33675.0,33675.0,33634.2,YFI-USDT,huobi
207,2021-06-19 03:27:00,2021-06-19 03:28:00,0.0326,33622.6,33634.2,33624.9,33630.9,YFI-USDT,huobi
208,2021-06-19 03:28:00,2021-06-19 03:29:00,2.7594,33518.9,33637.1,33637.1,33523.8,YFI-USDT,huobi
209,2021-06-19 03:29:00,2021-06-19 03:30:00,14.1012,33378.1,33540.1,33519.0,33533.1,YFI-USDT,huobi
210,2021-06-19 03:30:00,2021-06-19 03:31:00,1.3888,33420.0,33636.5,33520.9,33629.0,YFI-USDT,huobi
211,2021-06-19 03:31:00,2021-06-19 03:32:00,1.6418,33603.6,33668.4,33635.4,33654.8,YFI-USDT,huobi
212,2021-06-19 03:32:00,2021-06-19 03:33:00,0.9852,33671.5,33736.9,33679.6,33736.9,YFI-USDT,huobi
213,2021-06-19 03:33:00,2021-06-19 03:34:00,0.343,33651.6,33733.2,33733.2,33709.5,YFI-USDT,huobi
214,2021-06-19 03:34:00,2021-06-19 03:35:00,0.0558,33718.7,33732.7,33718.7,33727.5,YFI-USDT,huobi
